"Year","Month","Day","Hour","Temp","Warm_year"
2008,5,15,3,25.089,NA
2008,5,15,4,24.581,NA
2008,5,15,5,23.954,NA
2008,5,15,6,24.026,NA
2008,5,15,7,25.065,NA
2008,5,15,8,27.063,NA
2008,5,15,9,28.742,NA
2008,5,15,10,30.469,NA
2008,5,15,11,31.663,NA
2008,5,15,12,32.82,NA
2008,5,15,13,33.469,NA
2008,5,15,14,33.94,NA
2008,5,15,15,34.15,NA
2008,5,15,16,31.586,NA
2008,5,15,17,30.545,NA
2008,5,15,18,27.949,NA
2008,5,15,19,24.46,NA
2008,5,15,20,22.321,NA
2008,5,15,21,21.366,NA
2008,5,15,22,22.034,NA
2008,5,15,23,23.04,NA
2008,5,16,0,23.136,NA
2008,5,16,1,20.603,NA
2008,5,16,2,18.652,NA
2008,5,16,3,17.439,NA
2008,5,16,4,16.677,NA
2008,5,16,5,16.058,NA
2008,5,16,6,16.796,NA
2008,5,16,7,19.175,NA
2008,5,16,8,22.609,NA
2008,5,16,9,24.944,NA
2008,5,16,10,26.965,NA
2008,5,16,11,28.766,NA
2008,5,16,12,30.545,NA
2008,5,16,13,31.816,NA
2008,5,16,14,32.898,NA
2008,5,16,15,33.027,NA
2008,5,16,16,31.357,NA
2008,5,16,17,28.841,NA
2008,5,16,18,26.549,NA
2008,5,16,19,25.525,NA
2008,5,16,20,24.629,NA
2008,5,16,21,24.05,NA
2008,5,16,22,23.689,NA
2008,5,16,23,22.848,NA
2008,5,17,0,23.665,NA
2008,5,17,1,20.65,NA
2008,5,17,2,23.352,NA
2008,5,17,3,23.04,NA
2008,5,17,4,19.032,NA
2008,5,17,5,17.962,NA
2008,5,17,6,18.01,NA
2008,5,17,7,21.318,NA
2008,5,17,8,23.857,NA
2008,5,17,9,26.549,NA
2008,5,17,10,28.295,NA
2008,5,17,11,30.066,NA
2008,5,17,12,31.663,NA
2008,5,17,13,32.639,NA
2008,5,17,14,33.183,NA
2008,5,17,15,33.417,NA
2008,5,17,16,31.791,NA
2008,5,17,17,29.79,NA
2008,5,17,18,29.79,NA
2008,5,17,19,27.087,NA
2008,5,17,20,28.196,NA
2008,5,17,21,28.493,NA
2008,5,17,22,27.875,NA
2008,5,17,23,21.843,NA
2008,5,18,0,19.175,NA
2008,5,18,1,18.176,NA
2008,5,18,2,18.533,NA
2008,5,18,3,16.201,NA
2008,5,18,4,15.008,NA
2008,5,18,5,14.721,NA
2008,5,18,6,15.199,NA
2008,5,18,7,17.938,NA
2008,5,18,8,23.088,NA
2008,5,18,9,25.162,NA
2008,5,18,10,27.161,NA
2008,5,18,11,29.615,NA
2008,5,18,12,31.459,NA
2008,5,18,13,32.124,NA
2008,5,18,14,33.183,NA
2008,5,18,15,33.027,NA
2008,5,18,16,31.893,NA
2008,5,18,17,29.19,NA
2008,5,18,18,25.987,NA
2008,5,18,19,23.304,NA
2008,5,18,20,23.232,NA
2008,5,18,21,19.817,NA
2008,5,18,22,17.724,NA
2008,5,18,23,16.892,NA
2008,5,19,0,15.175,NA
2008,5,19,1,13.786,NA
2008,5,19,2,12.727,NA
2008,5,19,3,12.171,NA
2008,5,19,4,11.783,NA
2008,5,19,5,11.613,NA
2008,5,19,6,13.161,NA
2008,5,19,7,15.605,NA
2008,5,19,8,18.485,NA
2008,5,19,9,20.841,NA
2008,5,19,10,23.641,NA
2008,5,19,11,26.622,NA
2008,5,19,12,28.245,NA
2008,5,19,13,29.04,NA
2008,5,19,14,29.09,NA
2008,5,19,15,29.815,NA
2008,5,19,16,28.196,NA
2008,5,19,17,27.087,NA
2008,5,19,18,25.501,NA
2008,5,19,19,22.369,NA
2008,5,19,20,20.412,NA
2008,5,19,21,19.103,NA
2008,5,19,22,17.843,NA
2008,5,19,23,17.225,NA
2008,5,20,0,16.677,NA
2008,5,20,1,15.986,NA
2008,5,20,2,14.984,NA
2008,5,20,3,14.721,NA
2008,5,20,4,13.93,NA
2008,5,20,5,12.871,NA
2008,5,20,6,17.605,NA
2008,5,20,7,17.677,NA
2008,5,20,8,20.031,NA
2008,5,20,9,21.485,NA
2008,5,20,10,21.843,NA
2008,5,20,11,23.4,NA
2008,5,20,12,23.737,NA
2008,5,20,13,27.801,NA
2008,5,20,14,28.369,NA
2008,5,20,15,28.518,NA
2008,5,20,16,27.875,NA
2008,5,20,17,26.28,NA
2008,5,20,18,24.653,NA
2008,5,20,19,22.609,NA
2008,5,20,20,21.39,NA
2008,5,20,21,19.888,NA
2008,5,20,22,18.271,NA
2008,5,20,23,17.13,NA
2008,5,21,0,16.32,NA
2008,5,21,1,15.366,NA
2008,5,21,2,13.425,NA
2008,5,21,3,13.329,NA
2008,5,21,4,12.05,NA
2008,5,21,5,11.029,NA
2008,5,21,6,12.992,NA
2008,5,21,7,16.701,NA
2008,5,21,8,18.461,NA
2008,5,21,9,20.055,NA
2008,5,21,10,21.246,NA
2008,5,21,11,22.13,NA
2008,5,21,12,23.016,NA
2008,5,21,13,23.881,NA
2008,5,21,14,24.436,NA
2008,5,21,15,24.968,NA
2008,5,21,16,25.065,NA
2008,5,21,17,24.315,NA
2008,5,21,18,23.16,NA
2008,5,21,19,22.011,NA
2008,5,21,20,20.055,NA
2008,5,21,21,20.412,NA
2008,5,21,22,20.317,NA
2008,5,21,23,19.532,NA
2008,5,22,0,18.604,NA
2008,5,22,1,17.558,NA
2008,5,22,2,16.32,NA
2008,5,22,3,15.772,NA
2008,5,22,4,15.533,NA
2008,5,22,5,14.888,NA
2008,5,22,6,14.457,NA
2008,5,22,7,15.199,NA
2008,5,22,8,16.558,NA
2008,5,22,9,18.39,NA
2008,5,22,10,19.365,NA
2008,5,22,11,20.889,NA
2008,5,22,12,22.202,NA
2008,5,22,13,22.8,NA
2008,5,22,14,23.809,NA
2008,5,22,15,24.508,NA
2008,5,22,16,24.388,NA
2008,5,22,17,23.809,NA
2008,5,22,18,22.585,NA
2008,5,22,19,20.246,NA
2008,5,22,20,16.296,NA
2008,5,22,21,14.745,NA
2008,5,22,22,13.594,NA
2008,5,22,23,18.295,NA
2008,5,23,0,18.176,NA
2008,5,23,1,17.796,NA
2008,5,23,2,16.844,NA
2008,5,23,3,16.701,NA
2008,5,23,4,16.368,NA
2008,5,23,5,15.939,NA
2008,5,23,6,15.485,NA
2008,5,23,7,15.796,NA
2008,5,23,8,18.271,NA
2008,5,23,9,20.484,NA
2008,5,23,10,21.079,NA
2008,5,23,11,21.724,NA
2008,5,23,12,21.652,NA
2008,5,23,13,21.7,NA
2008,5,23,14,23.954,NA
2008,5,23,15,22.657,NA
2008,5,23,16,21.7,NA
2008,5,23,17,20.555,NA
2008,5,23,18,19.555,NA
2008,5,23,19,17.843,NA
2008,5,23,20,15.629,NA
2008,5,23,21,15.008,NA
2008,5,23,22,14.888,NA
2008,5,23,23,15.247,NA
2008,5,24,0,14.505,NA
2008,5,24,1,13.137,NA
2008,5,24,2,12.413,NA
2008,5,24,3,12.098,NA
2008,5,24,4,11.54,NA
2008,5,24,5,11.346,NA
2008,5,24,6,11.71,NA
2008,5,24,7,12.122,NA
2008,5,24,8,12.34,NA
2008,5,24,9,12.534,NA
2008,5,24,10,12.727,NA
2008,5,24,11,13.69,NA
2008,5,24,12,14.625,NA
2008,5,24,13,14.984,NA
2008,5,24,14,15.796,NA
2008,5,24,15,17.011,NA
2008,5,24,16,17.439,NA
2008,5,24,17,15.915,NA
2008,5,24,18,15.127,NA
2008,5,24,19,13.738,NA
2008,5,24,20,13.401,NA
2008,5,24,21,13.185,NA
2008,5,24,22,13.137,NA
2008,5,24,23,12.654,NA
2008,5,25,0,12.05,NA
2008,5,25,1,11.443,NA
2008,5,25,2,10.443,NA
2008,5,25,3,10.394,NA
2008,5,25,4,9.903,NA
2008,5,25,5,9.262,NA
2008,5,25,6,10.369,NA
2008,5,25,7,12.751,NA
2008,5,25,8,15.557,NA
2008,5,25,9,18.343,NA
2008,5,25,10,19.365,NA
2008,5,25,11,20.436,NA
2008,5,25,12,21.652,NA
2008,5,25,13,22.896,NA
2008,5,25,14,23.088,NA
2008,5,25,15,22.633,NA
2008,5,25,16,22.417,NA
2008,5,25,17,21.199,NA
2008,5,25,18,19.984,NA
2008,5,25,19,18.152,NA
2008,5,25,20,16.844,NA
2008,5,25,21,15.891,NA
2008,5,25,22,15.629,NA
2008,5,25,23,15.533,NA
2008,5,26,0,15.151,NA
2008,5,26,1,14.745,NA
2008,5,26,2,12.968,NA
2008,5,26,3,11.224,NA
2008,5,26,4,12.968,NA
2008,5,26,5,10.614,NA
2008,5,26,6,10.956,NA
2008,5,26,7,12.703,NA
2008,5,26,8,15.819,NA
2008,5,26,9,18.438,NA
2008,5,26,10,19.032,NA
2008,5,26,11,20.936,NA
2008,5,26,12,21.366,NA
2008,5,26,13,22.657,NA
2008,5,26,14,22.992,NA
2008,5,26,15,22.321,NA
2008,5,26,16,22.13,NA
2008,5,26,17,21.175,NA
2008,5,26,18,19.651,NA
2008,5,26,19,17.51,NA
2008,5,26,20,14.385,NA
2008,5,26,21,12.751,NA
2008,5,26,22,11.589,NA
2008,5,26,23,10.81,NA
2008,5,27,0,11.224,NA
2008,5,27,1,9.903,NA
2008,5,27,2,9.879,NA
2008,5,27,3,10.443,NA
2008,5,27,4,10.1,NA
2008,5,27,5,8.717,NA
2008,5,27,6,9.756,NA
2008,5,27,7,12.751,NA
2008,5,27,8,16.129,NA
2008,5,27,9,18.081,NA
2008,5,27,10,18.604,NA
2008,5,27,11,21.032,NA
2008,5,27,12,22.753,NA
2008,5,27,13,23.93,NA
2008,5,27,14,24.195,NA
2008,5,27,15,23.689,NA
2008,5,27,16,22.848,NA
2008,5,27,17,21.342,NA
2008,5,27,18,19.603,NA
2008,5,27,19,17.796,NA
2008,5,27,20,15.891,NA
2008,5,27,21,13.738,NA
2008,5,27,22,11.686,NA
2008,5,27,23,10.98,NA
2008,5,28,0,9.903,NA
2008,5,28,1,9.386,NA
2008,5,28,2,8.866,NA
2008,5,28,3,8.369,NA
2008,5,28,4,8.593,NA
2008,5,28,5,9.46,NA
2008,5,28,6,10.932,NA
2008,5,28,7,12.63,NA
2008,5,28,8,16.082,NA
2008,5,28,9,18.271,NA
2008,5,28,10,19.222,NA
2008,5,28,11,20.555,NA
2008,5,28,12,22.202,NA
2008,5,28,13,22.848,NA
2008,5,28,14,22.872,NA
2008,5,28,15,22.441,NA
2008,5,28,16,21.891,NA
2008,5,28,17,20.984,NA
2008,5,28,18,19.698,NA
2008,5,28,19,17.772,NA
2008,5,28,20,14.29,NA
2008,5,28,21,12.268,NA
2008,5,28,22,11.273,NA
2008,5,28,23,10.687,NA
2008,5,29,0,10.271,NA
2008,5,29,1,9.854,NA
2008,5,29,2,9.854,NA
2008,5,29,3,10.247,NA
2008,5,29,4,10.051,NA
2008,5,29,5,10.1,NA
2008,5,29,6,10.59,NA
2008,5,29,7,13.834,NA
2008,5,29,8,17.106,NA
2008,5,29,9,18.343,NA
2008,5,29,10,19.888,NA
2008,5,29,11,21.772,NA
2008,5,29,12,22.298,NA
2008,5,29,13,23.256,NA
2008,5,29,14,23.569,NA
2008,5,29,15,23.617,NA
2008,5,29,16,22.848,NA
2008,5,29,17,21.581,NA
2008,5,29,18,20.365,NA
2008,5,29,19,17.486,NA
2008,5,29,20,15.318,NA
2008,5,29,21,13.522,NA
2008,5,29,22,11.88,NA
2008,5,29,23,11.467,NA
2008,5,30,0,10.834,NA
2008,5,30,1,10.369,NA
2008,5,30,2,9.558,NA
2008,5,30,3,9.015,NA
2008,5,30,4,8.344,NA
2008,5,30,5,8.045,NA
2008,5,30,6,9.361,NA
2008,5,30,7,12.678,NA
2008,5,30,8,17.225,NA
2008,5,30,9,19.603,NA
2008,5,30,10,20.579,NA
2008,5,30,11,22.489,NA
2008,5,30,12,24.267,NA
2008,5,30,13,24.919,NA
2008,5,30,14,25.331,NA
2008,5,30,15,25.598,NA
2008,5,30,16,24.895,NA
2008,5,30,17,23.833,NA
2008,5,30,18,22.585,NA
2008,5,30,19,20.46,NA
2008,5,30,20,18.366,NA
2008,5,30,21,17.13,NA
2008,5,30,22,15.247,NA
2008,5,30,23,13.978,NA
2008,5,31,0,12.485,NA
2008,5,31,1,11.394,NA
2008,5,31,2,11.078,NA
2008,5,31,3,10.296,NA
2008,5,31,4,10.907,NA
2008,5,31,5,11.807,NA
2008,5,31,6,12.364,NA
2008,5,31,7,13.57,NA
2008,5,31,8,17.153,NA
2008,5,31,9,18.794,NA
2008,5,31,10,19.436,NA
2008,5,31,11,20.865,NA
2008,5,31,12,21.7,NA
2008,5,31,13,22.321,NA
2008,5,31,14,22.657,NA
2008,5,31,15,23.328,NA
2008,5,31,16,23.232,NA
2008,5,31,17,22.106,NA
2008,5,31,18,20.674,NA
2008,5,31,19,19.103,NA
2008,5,31,20,17.011,NA
2008,5,31,21,15.031,NA
2008,5,31,22,14.385,NA
2008,5,31,23,13.329,NA
2008,6,1,0,12.968,NA
2008,6,1,1,12.558,NA
2008,6,1,2,11.953,NA
2008,6,1,3,11.297,NA
2008,6,1,4,10.883,NA
2008,6,1,5,10.712,NA
2008,6,1,6,11.54,NA
2008,6,1,7,13.497,NA
2008,6,1,8,17.867,NA
2008,6,1,9,19.793,NA
2008,6,1,10,19.984,NA
2008,6,1,11,21.366,NA
2008,6,1,12,22.513,NA
2008,6,1,13,23.304,NA
2008,6,1,14,23.857,NA
2008,6,1,15,24.146,NA
2008,6,1,16,23.665,NA
2008,6,1,17,23.376,NA
2008,6,1,18,22.274,NA
2008,6,1,19,20.698,NA
2008,6,1,20,17.724,NA
2008,6,1,21,15.724,NA
2008,6,1,22,14.697,NA
2008,6,1,23,13.57,NA
2008,6,2,0,12.944,NA
2008,6,2,1,13.978,NA
2008,6,2,2,12.147,NA
2008,6,2,3,11.102,NA
2008,6,2,4,10.051,NA
2008,6,2,5,9.903,NA
2008,6,2,6,11.005,NA
2008,6,2,7,13.209,NA
2008,6,2,8,18.105,NA
2008,6,2,9,20.198,NA
2008,6,2,10,20.674,NA
2008,6,2,11,22.393,NA
2008,6,2,12,23.93,NA
2008,6,2,13,25.234,NA
2008,6,2,14,25.793,NA
2008,6,2,15,26.329,NA
2008,6,2,16,26.012,NA
2008,6,2,17,24.823,NA
2008,6,2,18,23.16,NA
2008,6,2,19,20.817,NA
2008,6,2,20,19.199,NA
2008,6,2,21,18.747,NA
2008,6,2,22,16.63,NA
2008,6,2,23,18.033,NA
2008,6,3,0,18.105,NA
2008,6,3,1,17.772,NA
2008,6,3,2,17.891,NA
2008,6,3,3,17.796,NA
2008,6,3,4,16.201,NA
2008,6,3,5,16.272,NA
2008,6,3,6,16.344,NA
2008,6,3,7,17.249,NA
2008,6,3,8,20.77,NA
2008,6,3,9,23.136,NA
2008,6,3,10,23.617,NA
2008,6,3,11,24.267,NA
2008,6,3,12,24.798,NA
2008,6,3,13,25.89,NA
2008,6,3,14,25.598,NA
2008,6,3,15,26.109,NA
2008,6,3,16,26.012,NA
2008,6,3,17,25.477,NA
2008,6,3,18,24.219,NA
2008,6,3,19,22.513,NA
2008,6,3,20,21.485,NA
2008,6,3,21,20.007,NA
2008,6,3,22,18.889,NA
2008,6,3,23,19.341,NA
2008,6,4,0,19.008,NA
2008,6,4,1,18.438,NA
2008,6,4,2,17.629,NA
2008,6,4,3,16.368,NA
2008,6,4,4,14.17,NA
2008,6,4,5,12.074,NA
2008,6,4,6,11.904,NA
2008,6,4,7,13.882,NA
2008,6,4,8,18.842,NA
2008,6,4,9,20.865,NA
2008,6,4,10,20.77,NA
2008,6,4,11,21.652,NA
2008,6,4,12,22.8,NA
2008,6,4,13,23.304,NA
2008,6,4,14,23.93,NA
2008,6,4,15,24.195,NA
2008,6,4,16,24.002,NA
2008,6,4,17,23.521,NA
2008,6,4,18,22.274,NA
2008,6,4,19,19.603,NA
2008,6,4,20,16.677,NA
2008,6,4,21,14.745,NA
2008,6,4,22,14.266,NA
2008,6,4,23,16.415,NA
2008,6,5,0,16.344,NA
2008,6,5,1,15.986,NA
2008,6,5,2,14.84,NA
2008,6,5,3,14.337,NA
2008,6,5,4,14.266,NA
2008,6,5,5,13.112,NA
2008,6,5,6,13.69,NA
2008,6,5,7,16.558,NA
2008,6,5,8,22.729,NA
2008,6,5,9,24.339,NA
2008,6,5,10,24.026,NA
2008,6,5,11,25.089,NA
2008,6,5,12,26.549,NA
2008,6,5,13,26.769,NA
2008,6,5,14,27.161,NA
2008,6,5,15,27.85,NA
2008,6,5,16,27.604,NA
2008,6,5,17,26.891,NA
2008,6,5,18,24.774,NA
2008,6,5,19,23.713,NA
2008,6,5,20,21.366,NA
2008,6,5,21,21.079,NA
2008,6,5,22,20.031,NA
2008,6,5,23,18.937,NA
2008,6,6,0,18.414,NA
2008,6,6,1,18.129,NA
2008,6,6,2,17.486,NA
2008,6,6,3,16.511,NA
2008,6,6,4,15.724,NA
2008,6,6,5,14.026,NA
2008,6,6,6,13.906,NA
2008,6,6,7,16.463,NA
2008,6,6,8,21.557,NA
2008,6,6,9,22.8,NA
2008,6,6,10,22.896,NA
2008,6,6,11,24.195,NA
2008,6,6,12,24.992,NA
2008,6,6,13,25.525,NA
2008,6,6,14,25.793,NA
2008,6,6,15,25.671,NA
2008,6,6,16,25.404,NA
2008,6,6,17,24.677,NA
2008,6,6,18,23.905,NA
2008,6,6,19,22.465,NA
2008,6,6,20,20.555,NA
2008,6,6,21,19.222,NA
2008,6,6,22,15.748,NA
2008,6,6,23,13.882,NA
2008,6,7,0,12.364,NA
2008,6,7,1,12.147,NA
2008,6,7,2,14.05,NA
2008,6,7,3,16.773,NA
2008,6,7,4,16.939,NA
2008,6,7,5,16.415,NA
2008,6,7,6,16.153,NA
2008,6,7,7,17.272,NA
2008,6,7,8,20.936,NA
2008,6,7,9,22.561,NA
2008,6,7,10,23.016,NA
2008,6,7,11,24.195,NA
2008,6,7,12,25.623,NA
2008,6,7,13,26.598,NA
2008,6,7,14,27.677,NA
2008,6,7,15,27.899,NA
2008,6,7,16,27.751,NA
2008,6,7,17,26.867,NA
2008,6,7,18,25.016,NA
2008,6,7,19,21.891,NA
2008,6,7,20,18.105,NA
2008,6,7,21,17.249,NA
2008,6,7,22,15.652,NA
2008,6,7,23,14.433,NA
2008,6,8,0,13.882,NA
2008,6,8,1,13.69,NA
2008,6,8,2,14.361,NA
2008,6,8,3,18.652,NA
2008,6,8,4,18.889,NA
2008,6,8,5,16.939,NA
2008,6,8,6,16.249,NA
2008,6,8,7,19.722,NA
2008,6,8,8,24.944,NA
2008,6,8,9,26.402,NA
2008,6,8,10,26.646,NA
2008,6,8,11,28.048,NA
2008,6,8,12,29.865,NA
2008,6,8,13,30.192,NA
2008,6,8,14,30.646,NA
2008,6,8,15,31.204,NA
2008,6,8,16,30.545,NA
2008,6,8,17,27.751,NA
2008,6,8,18,25.477,NA
2008,6,8,19,23.04,NA
2008,6,8,20,20.793,NA
2008,6,8,21,19.222,NA
2008,6,8,22,18.414,NA
2008,6,8,23,17.225,NA
2008,6,9,0,16.677,NA
2008,6,9,1,16.01,NA
2008,6,9,2,14.098,NA
2008,6,9,3,13.088,NA
2008,6,9,4,12.92,NA
2008,6,9,5,12.34,NA
2008,6,9,6,14.457,NA
2008,6,9,7,18.985,NA
2008,6,9,8,26.134,NA
2008,6,9,9,28.419,NA
2008,6,9,10,28.742,NA
2008,6,9,11,30.293,NA
2008,6,9,12,32.073,NA
2008,6,9,13,32.562,NA
2008,6,9,14,33.079,NA
2008,6,9,15,33.053,NA
2008,6,9,16,32.562,NA
2008,6,9,17,31.23,NA
2008,6,9,18,30.849,NA
2008,6,9,19,27.382,NA
2008,6,9,20,25.647,NA
2008,6,9,21,24.146,NA
2008,6,9,22,26.012,NA
2008,6,9,23,25.477,NA
2008,6,10,0,24.098,NA
2008,6,10,1,20.722,NA
2008,6,10,2,18.842,NA
2008,6,10,3,19.817,NA
2008,6,10,4,19.627,NA
2008,6,10,5,20.865,NA
2008,6,10,6,20.746,NA
2008,6,10,7,22.154,NA
2008,6,10,8,24.629,NA
2008,6,10,9,25.234,NA
2008,6,10,10,25.016,NA
2008,6,10,11,25.477,NA
2008,6,10,12,27.333,NA
2008,6,10,13,28.742,NA
2008,6,10,14,29.439,NA
2008,6,10,15,29.19,NA
2008,6,10,16,28.196,NA
2008,6,10,17,27.579,NA
2008,6,10,18,26.475,NA
2008,6,10,19,24.581,NA
2008,6,10,20,23.28,NA
2008,6,10,21,21.987,NA
2008,6,10,22,23.809,NA
2008,6,10,23,22.92,NA
2008,6,11,0,22.465,NA
2008,6,11,1,21.652,NA
2008,6,11,2,21.127,NA
2008,6,11,3,20.031,NA
2008,6,11,4,19.056,NA
2008,6,11,5,18.652,NA
2008,6,11,6,18.747,NA
2008,6,11,7,19.96,NA
2008,6,11,8,22.824,NA
2008,6,11,9,24.532,NA
2008,6,11,10,25.21,NA
2008,6,11,11,26.598,NA
2008,6,11,12,28.345,NA
2008,6,11,13,29.49,NA
2008,6,11,14,29.916,NA
2008,6,11,15,30.091,NA
2008,6,11,16,29.74,NA
2008,6,11,17,28.866,NA
2008,6,11,18,27.112,NA
2008,6,11,19,25.307,NA
2008,6,11,20,23.352,NA
2008,6,11,21,19.246,NA
2008,6,11,22,18.343,NA
2008,6,11,23,20.722,NA
2008,6,12,0,24.291,NA
2008,6,12,1,24.291,NA
2008,6,12,2,23.833,NA
2008,6,12,3,22.944,NA
2008,6,12,4,22.226,NA
2008,6,12,5,21.366,NA
2008,6,12,6,21.676,NA
2008,6,12,7,22.513,NA
2008,6,12,8,25.574,NA
2008,6,12,9,26.891,NA
2008,6,12,10,27.554,NA
2008,6,12,11,28.816,NA
2008,6,12,12,30.95,NA
2008,6,12,13,31.459,NA
2008,6,12,14,32.407,NA
2008,6,12,15,32.924,NA
2008,6,12,16,32.536,NA
2008,6,12,17,30.9,NA
2008,6,12,18,27.431,NA
2008,6,12,19,24.46,NA
2008,6,12,20,21.581,NA
2008,6,12,21,20.126,NA
2008,6,12,22,19.151,NA
2008,6,12,23,19.746,NA
2008,6,13,0,21.819,NA
2008,6,13,1,20.889,NA
2008,6,13,2,19.008,NA
2008,6,13,3,16.987,NA
2008,6,13,4,15.151,NA
2008,6,13,5,14.505,NA
2008,6,13,6,14.984,NA
2008,6,13,7,17.986,NA
2008,6,13,8,24.774,NA
2008,6,13,9,28.32,NA
2008,6,13,10,29.414,NA
2008,6,13,11,31.408,NA
2008,6,13,12,33.053,NA
2008,6,13,13,33.417,NA
2008,6,13,14,33.809,NA
2008,6,13,15,33.704,NA
2008,6,13,16,32.82,NA
2008,6,13,17,31.052,NA
2008,6,13,18,28.518,NA
2008,6,13,19,26.256,NA
2008,6,13,20,25.089,NA
2008,6,13,21,25.065,NA
2008,6,13,22,24.002,NA
2008,6,13,23,20.293,NA
2008,6,14,0,17.843,NA
2008,6,14,1,16.654,NA
2008,6,14,2,15.461,NA
2008,6,14,3,14.314,NA
2008,6,14,4,13.281,NA
2008,6,14,5,12.461,NA
2008,6,14,6,13.281,NA
2008,6,14,7,15.438,NA
2008,6,14,8,20.436,NA
2008,6,14,9,23.352,NA
2008,6,14,10,24.026,NA
2008,6,14,11,25.939,NA
2008,6,14,12,27.308,NA
2008,6,14,13,27.776,NA
2008,6,14,14,28.196,NA
2008,6,14,15,28.221,NA
2008,6,14,16,28.27,NA
2008,6,14,17,26.965,NA
2008,6,14,18,25.355,NA
2008,6,14,19,23.16,NA
2008,6,14,20,20.507,NA
2008,6,14,21,17.891,NA
2008,6,14,22,15.939,NA
2008,6,14,23,15.103,NA
2008,6,15,0,14.314,NA
2008,6,15,1,13.642,NA
2008,6,15,2,13.112,NA
2008,6,15,3,12.389,NA
2008,6,15,4,12.098,NA
2008,6,15,5,11.2,NA
2008,6,15,6,12.268,NA
2008,6,15,7,14.433,NA
2008,6,15,8,20.198,NA
2008,6,15,9,22.465,NA
2008,6,15,10,22.729,NA
2008,6,15,11,24.581,NA
2008,6,15,12,26.329,NA
2008,6,15,13,26.842,NA
2008,6,15,14,27.407,NA
2008,6,15,15,27.924,NA
2008,6,15,16,27.604,NA
2008,6,15,17,26.989,NA
2008,6,15,18,24.436,NA
2008,6,15,19,23.088,NA
2008,6,15,20,19.555,NA
2008,6,15,21,17.201,NA
2008,6,15,22,15.223,NA
2008,6,15,23,14.84,NA
2008,6,16,0,14.074,NA
2008,6,16,1,13.209,NA
2008,6,16,2,12.437,NA
2008,6,16,3,11.273,NA
2008,6,16,4,10.834,NA
2008,6,16,5,10.59,NA
2008,6,16,6,11.565,NA
2008,6,16,7,14.218,NA
2008,6,16,8,19.508,NA
2008,6,16,9,21.772,NA
2008,6,16,10,22.585,NA
2008,6,16,11,24.508,NA
2008,6,16,12,25.914,NA
2008,6,16,13,26.524,NA
2008,6,16,14,27.53,NA
2008,6,16,15,27.702,NA
2008,6,16,16,27.505,NA
2008,6,16,17,26.304,NA
2008,6,16,18,24.339,NA
2008,6,16,19,22.034,NA
2008,6,16,20,19.555,NA
2008,6,16,21,17.51,NA
2008,6,16,22,16.511,NA
2008,6,16,23,15.247,NA
2008,6,17,0,14.505,NA
2008,6,17,1,12.63,NA
2008,6,17,2,11.929,NA
2008,6,17,3,11.613,NA
2008,6,17,4,11.589,NA
2008,6,17,5,11.565,NA
2008,6,17,6,12.509,NA
2008,6,17,7,14.29,NA
2008,6,17,8,20.15,NA
2008,6,17,9,22.776,NA
2008,6,17,10,23.954,NA
2008,6,17,11,25.793,NA
2008,6,17,12,27.998,NA
2008,6,17,13,28.965,NA
2008,6,17,14,29.49,NA
2008,6,17,15,30.091,NA
2008,6,17,16,29.84,NA
2008,6,17,17,28.642,NA
2008,6,17,18,26.598,NA
2008,6,17,19,25.186,NA
2008,6,17,20,26.524,NA
2008,6,17,21,26.061,NA
2008,6,17,22,24.05,NA
2008,6,17,23,23.088,NA
2008,6,18,0,21.27,NA
2008,6,18,1,21.175,NA
2008,6,18,2,18.152,NA
2008,6,18,3,14.697,NA
2008,6,18,4,12.944,NA
2008,6,18,5,11.832,NA
2008,6,18,6,13.064,NA
2008,6,18,7,15.915,NA
2008,6,18,8,24.508,NA
2008,6,18,9,26.598,NA
2008,6,18,10,26.378,NA
2008,6,18,11,27.628,NA
2008,6,18,12,29.414,NA
2008,6,18,13,29.765,NA
2008,6,18,14,30.268,NA
2008,6,18,15,30.646,NA
2008,6,18,16,29.84,NA
2008,6,18,17,27.899,NA
2008,6,18,18,25.793,NA
2008,6,18,19,23.545,NA
2008,6,18,20,21.461,NA
2008,6,18,21,21.032,NA
2008,6,18,22,20.555,NA
2008,6,18,23,19.151,NA
2008,6,19,0,18.771,NA
2008,6,19,1,18.224,NA
2008,6,19,2,16.225,NA
2008,6,19,3,15.223,NA
2008,6,19,4,14.864,NA
2008,6,19,5,15.557,NA
2008,6,19,6,19.436,NA
2008,6,19,7,20.674,NA
2008,6,19,8,26.061,NA
2008,6,19,9,27.924,NA
2008,6,19,10,28.171,NA
2008,6,19,11,29.19,NA
2008,6,19,12,31.001,NA
2008,6,19,13,31.255,NA
2008,6,19,14,30.091,NA
2008,6,19,15,29.24,NA
2008,6,19,16,28.171,NA
2008,6,19,17,27.063,NA
2008,6,19,18,26.085,NA
2008,6,19,19,23.472,NA
2008,6,19,20,21.939,NA
2008,6,19,21,20.365,NA
2008,6,19,22,20.484,NA
2008,6,19,23,22.178,NA
2008,6,20,0,20.246,NA
2008,6,20,1,20.722,NA
2008,6,20,2,21.939,NA
2008,6,20,3,18.152,NA
2008,6,20,4,16.368,NA
2008,6,20,5,15.127,NA
2008,6,20,6,15.652,NA
2008,6,20,7,18.01,NA
2008,6,20,8,25.501,NA
2008,6,20,9,28.816,NA
2008,6,20,10,29.14,NA
2008,6,20,11,30.369,NA
